property,superproperty,last_word_superclass,last_word_subclass
http://dbpedia.org/ontology/systemOfLaw,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor,systemOfLaw,DUL.owl#isSettingFor
http://dbpedia.org/ontology/targetSpaceStation,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,targetSpaceStation,DUL.owl#hasLocation
http://dbpedia.org/ontology/teachingStaff,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasMember,teachingStaff,DUL.owl#hasMember
http://dbpedia.org/ontology/terytCode,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy,terytCode,DUL.owl#isClassifiedBy
http://dbpedia.org/ontology/tonyAward,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,tonyAward,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/torchBearer,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,torchBearer,DUL.owl#hasParticipant
http://dbpedia.org/ontology/touristicSite,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart,touristicSite,DUL.owl#hasPart
http://dbpedia.org/ontology/tradeMark,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,tradeMark,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/trainerClub,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,trainerClub,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/tvComId,http://dbpedia.org/ontology/code,tvComId,code
http://dbpedia.org/ontology/tvShow,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,tvShow,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/uRN,http://dbpedia.org/ontology/code,uRN,code
http://dbpedia.org/ontology/ulanId,http://dbpedia.org/ontology/code,ulanId,code
http://dbpedia.org/ontology/unesco,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart,unesco,DUL.owl#hasPart
http://dbpedia.org/ontology/uses,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,uses,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/vehicle,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,vehicle,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/viceLeaderParty,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,viceLeaderParty,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/vicePrincipal,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,vicePrincipal,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/vicePrincipalLabel,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,vicePrincipalLabel,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/voiceType,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy,voiceType,DUL.owl#isClassifiedBy
http://dbpedia.org/ontology/volumes,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasMember,volumes,DUL.owl#hasMember
http://dbpedia.org/ontology/waterwayThroughTunnel,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary,waterwayThroughTunnel,DUL.owl#hasCommonBoundary
http://dbpedia.org/ontology/westPlace,http://dbpedia.org/ontology/closeTo,westPlace,closeTo
http://dbpedia.org/ontology/wilaya,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,wilaya,DUL.owl#hasLocation
http://dbpedia.org/ontology/winsAtAlpg,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,winsAtAlpg,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/winsAtAus,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,winsAtAus,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/winsAtChampionships,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,winsAtChampionships,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/winsAtJLPGA,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,winsAtJLPGA,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/winsAtJapan,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,winsAtJapan,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/winsAtKLPGA,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,winsAtKLPGA,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/winsAtLAGT,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,winsAtLAGT,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/winsAtNWIDE,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,winsAtNWIDE,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/winsAtOtherTournaments,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,winsAtOtherTournaments,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/winsAtProTournaments,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,winsAtProTournaments,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/winsAtSenEuro,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,winsAtSenEuro,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/winsAtSun,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,winsAtSun,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/winsInEurope,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,winsInEurope,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/winterAppearances,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,winterAppearances,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/youthClub,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf,youthClub,DUL.owl#isMemberOf
http://dbpedia.org/ontology/zipCode,http://dbpedia.org/ontology/postalCode,zipCode,postalCode
http://dbpedia.org/ontology/انتظامی_اجتماعیت,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,انتظامی_اجتماعیت,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/انعام,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,انعام,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/اکیڈمی_ایوارڈ,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,اکیڈمی_ایوارڈ,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/اے_ایف_آئی_انعام,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,اے_ایف_آئی_انعام,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/اے_سی_تی_سکور,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasQuality,اے_سی_تی_سکور,DUL.owl#hasQuality
http://dbpedia.org/ontology/اے_ٹی_سی_کوڈ,http://dbpedia.org/ontology/ضابطہ,اے_ٹی_سی_کوڈ,ضابطہ
http://dbpedia.org/ontology/تعلیمی_نظم_و_ضبط,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isAbout,تعلیمی_نظم_و_ضبط,DUL.owl#isAbout
http://dbpedia.org/ontology/جامع_کا_علقه,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,جامع_کا_علقه,DUL.owl#hasLocation
http://dbpedia.org/ontology/رفیقه_مدیر,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,رفیقه_مدیر,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/سڑک_میں_واقع_ہے,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isLocationOf,سڑک_میں_واقع_ہے,DUL.owl#isLocationOf
http://dbpedia.org/ontology/عمارتی_دفتر,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,عمارتی_دفتر,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/فن_کاسرپرست,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,فن_کاسرپرست,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/فنکار,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,فنکار,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/مصنف,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,مصنف,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/مقامی_حکومت_کی_انجمن,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,مقامی_حکومت_کی_انجمن,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/ملحقہ_بستی,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#nearTo,ملحقہ_بستی,DUL.owl#nearTo
http://dbpedia.org/ontology/منسلک_سازینه,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf,منسلک_سازینه,DUL.owl#isMemberOf
http://dbpedia.org/ontology/موت_کی_جگہ,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,موت_کی_جگہ,DUL.owl#hasLocation
http://dbpedia.org/ontology/نشان_نجوم,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isDescribedBy,نشان_نجوم,DUL.owl#isDescribedBy
http://dbpedia.org/ontology/پہلو_کا_تناسب,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasQuality,پہلو_کا_تناسب,DUL.owl#hasQuality
http://dbpedia.org/ontology/derivative,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#specializes,derivative,DUL.owl#specializes
http://dbpedia.org/ontology/hubAirport,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,hubAirport,DUL.owl#hasLocation
http://dbpedia.org/ontology/jurisdiction,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf,jurisdiction,DUL.owl#isPartOf
http://dbpedia.org/ontology/musicFusionGenre,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#overlaps,musicFusionGenre,DUL.owl#overlaps
http://dbpedia.org/ontology/officialLanguage,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,officialLanguage,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/rebuilder,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,rebuilder,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/restingPlace,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,restingPlace,DUL.owl#hasLocation
http://dbpedia.org/ontology/state,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,state,DUL.owl#hasLocation
http://dbpedia.org/ontology/stateOfOrigin,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,stateOfOrigin,DUL.owl#hasLocation
http://dbpedia.org/ontology/stylisticOrigin,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,stylisticOrigin,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/veneratedIn,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,veneratedIn,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/riverBranch,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary,riverBranch,DUL.owl#hasCommonBoundary
http://dbpedia.org/ontology/runningMate,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,runningMate,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/cosparId,http://dbpedia.org/ontology/code,cosparId,code
http://dbpedia.org/ontology/endDate,https://linkeddata.cultureelerfgoed.nl/vocab/def/ceo#einddatum,endDate,ceo#einddatum
http://dbpedia.org/ontology/endDate,http://schema.org/endDate,endDate,endDate
http://dbpedia.org/ontology/fdaUniiCode,http://dbpedia.org/ontology/code,fdaUniiCode,code
http://dbpedia.org/ontology/imdbId,http://dbpedia.org/ontology/code,imdbId,code
http://dbpedia.org/ontology/ingredientName,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart,ingredientName,DUL.owl#hasPart
http://dbpedia.org/ontology/postalCode,http://dbpedia.org/ontology/code,postalCode,code
http://dbpedia.org/ontology/premiereDate,http://dbpedia.org/ontology/releaseDate,premiereDate,releaseDate
http://dbpedia.org/ontology/premiereYear,http://dbpedia.org/ontology/releaseYear,premiereYear,releaseYear
http://dbpedia.org/ontology/runtime,http://schema.org/duration,runtime,duration
http://dbpedia.org/ontology/ceeb,http://dbpedia.org/ontology/code,ceeb,code
http://dbpedia.org/ontology/iso6393Code,http://dbpedia.org/ontology/LanguageCode,iso6393Code,LanguageCode
http://dbpedia.org/ontology/latinName,http://dbpedia.org/ontology/Name,latinName,Name
http://dbpedia.org/ontology/schoolCode,http://dbpedia.org/ontology/code,schoolCode,code
http://dbpedia.org/ontology/rankingWins,http://dbpedia.org/ontology/Wins,rankingWins,Wins
http://dbpedia.org/ontology/incumbent,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,incumbent,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/nominee,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,nominee,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/president,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,president,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/generalManager,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,generalManager,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/crewMember,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,crewMember,DUL.owl#hasParticipant
http://dbpedia.org/ontology/drainsFrom,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary,drainsFrom,DUL.owl#hasCommonBoundary
http://dbpedia.org/ontology/trustee,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,trustee,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/associateEditor,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,associateEditor,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/twinCountry,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,twinCountry,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/atcCode,http://dbpedia.org/ontology/code,atcCode,code
http://dbpedia.org/ontology/colourHexCode,http://dbpedia.org/ontology/code,colourHexCode,code
http://dbpedia.org/ontology/muteCharacterInPlay,http://dbpedia.org/ontology/characterInPlay,muteCharacterInPlay,characterInPlay
http://dbpedia.org/ontology/deathCause,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,deathCause,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/capital,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isLocationOf,capital,DUL.owl#isLocationOf
http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/administrativeHeadCity,capital,administrativeHeadCity
http://dbpedia.org/ontology/employer,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf,employer,DUL.owl#isMemberOf
http://dbpedia.org/ontology/largestCity,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart,largestCity,DUL.owl#hasPart
http://dbpedia.org/ontology/lccnId,http://dbpedia.org/ontology/code,lccnId,code
http://dbpedia.org/ontology/viafId,http://dbpedia.org/ontology/code,viafId,code
http://dbpedia.org/ontology/academicDiscipline,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isAbout,academicDiscipline,DUL.owl#isAbout
http://dbpedia.org/ontology/affiliation,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,affiliation,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/aircraftAttack,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,aircraftAttack,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/aircraftBomber,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,aircraftBomber,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/aircraftFighter,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,aircraftFighter,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/aircraftHelicopter,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,aircraftHelicopter,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/aircraftHelicopterAttack,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,aircraftHelicopterAttack,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/aircraftHelicopterCargo,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,aircraftHelicopterCargo,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/aircraftHelicopterMultirole,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,aircraftHelicopterMultirole,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/aircraftHelicopterObservation,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,aircraftHelicopterObservation,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/aircraftHelicopterUtility,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,aircraftHelicopterUtility,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/aircraftPatrol,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,aircraftPatrol,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/aircraftRecon,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,aircraftRecon,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/aircraftTrainer,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,aircraftTrainer,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/aircraftTransport,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,aircraftTransport,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/album,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,album,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/almaMater,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,almaMater,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/architect,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,architect,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/architecturalStyle,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isDescribedBy,architecturalStyle,DUL.owl#isDescribedBy
http://dbpedia.org/ontology/artist,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,artist,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/associatedBand,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf,associatedBand,DUL.owl#isMemberOf
http://dbpedia.org/ontology/associatedMusicalArtist,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasMember,associatedMusicalArtist,DUL.owl#hasMember
http://dbpedia.org/ontology/author,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,author,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/award,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,award,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/bandMember,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasMember,bandMember,DUL.owl#hasMember
http://dbpedia.org/ontology/basedOn,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,basedOn,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/battle,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf,battle,DUL.owl#isPartOf
http://dbpedia.org/ontology/binomialAuthority,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,binomialAuthority,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/bodyStyle,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isDescribedBy,bodyStyle,DUL.owl#isDescribedBy
http://dbpedia.org/ontology/broadcastArea,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,broadcastArea,DUL.owl#hasLocation
http://dbpedia.org/ontology/broadcastNetwork,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf,broadcastNetwork,DUL.owl#isMemberOf
http://dbpedia.org/ontology/builder,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,builder,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/campus,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,campus,DUL.owl#hasLocation
http://dbpedia.org/ontology/category,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy,category,DUL.owl#isClassifiedBy
http://dbpedia.org/ontology/chain,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf,chain,DUL.owl#isMemberOf
http://dbpedia.org/ontology/chairman,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,chairman,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/champion,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,champion,DUL.owl#hasParticipant
http://dbpedia.org/ontology/championInDoubleFemale,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,championInDoubleFemale,DUL.owl#hasParticipant
http://dbpedia.org/ontology/championInDoubleFemale,http://dbpedia.org/ontology/championInDouble,championInDoubleFemale,championInDouble
http://dbpedia.org/ontology/championInDoubleMale,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,championInDoubleMale,DUL.owl#hasParticipant
http://dbpedia.org/ontology/championInDoubleMale,http://dbpedia.org/ontology/championInDouble,championInDoubleMale,championInDouble
http://dbpedia.org/ontology/championInMixedDouble,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,championInMixedDouble,DUL.owl#hasParticipant
http://dbpedia.org/ontology/championInMixedDouble,http://dbpedia.org/ontology/championInDouble,championInMixedDouble,championInDouble
http://dbpedia.org/ontology/championInSingleFemale,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,championInSingleFemale,DUL.owl#hasParticipant
http://dbpedia.org/ontology/championInSingleFemale,http://dbpedia.org/ontology/championInSingle,championInSingleFemale,championInSingle
http://dbpedia.org/ontology/championInSingleMale,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,championInSingleMale,DUL.owl#hasParticipant
http://dbpedia.org/ontology/championInSingleMale,http://dbpedia.org/ontology/championInSingle,championInSingleMale,championInSingle
http://dbpedia.org/ontology/channel,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,channel,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/child,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,child,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/cinematography,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,cinematography,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/city,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,city,DUL.owl#hasLocation
http://dbpedia.org/ontology/class,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy,class,DUL.owl#isClassifiedBy
http://dbpedia.org/ontology/closingFilm,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,closingFilm,DUL.owl#hasParticipant
http://dbpedia.org/ontology/coach,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,coach,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/colour,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasQuality,colour,DUL.owl#hasQuality
http://dbpedia.org/ontology/commandStructure,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,commandStructure,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/commander,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,commander,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/company,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,company,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/composer,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,composer,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/computingPlatform,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,computingPlatform,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/country,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,country,DUL.owl#hasLocation
http://dbpedia.org/ontology/countryWithFirstAstronaut,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,countryWithFirstAstronaut,DUL.owl#hasParticipant
http://dbpedia.org/ontology/countryWithFirstSatellite,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,countryWithFirstSatellite,DUL.owl#hasParticipant
http://dbpedia.org/ontology/countryWithFirstSatelliteLaunched,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,countryWithFirstSatelliteLaunched,DUL.owl#hasParticipant
http://dbpedia.org/ontology/countryWithFirstSpaceflight,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,countryWithFirstSpaceflight,DUL.owl#hasParticipant
http://dbpedia.org/ontology/coverArtist,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,coverArtist,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/cpu,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,cpu,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/creativeDirector,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,creativeDirector,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/creator,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,creator,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/crosses,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,crosses,DUL.owl#hasLocation
http://dbpedia.org/ontology/currentMember,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasMember,currentMember,DUL.owl#hasMember
http://dbpedia.org/ontology/deputy,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,deputy,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/designCompany,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,designCompany,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/designer,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,designer,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/developer,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,developer,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/director,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,director,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/discipline,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isDescribedBy,discipline,DUL.owl#isDescribedBy
http://dbpedia.org/ontology/discoverer,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,discoverer,DUL.owl#coparticipatesWith
