"superclass","subclass"
"http://dbpedia.org/ontology/نقل_و_حمل_کے_ذرائع","http://dbpedia.org/ontology/ریل_گاڑی_کا_انجن"
"http://dbpedia.org/ontology/نقل_و_حمل_کے_ذرائع","http://dbpedia.org/ontology/فوجی_گاڑی"
"http://dbpedia.org/ontology/نقل_و_حمل_کے_ذرائع","http://dbpedia.org/ontology/موٹر_سائیکل"
"http://dbpedia.org/ontology/نقل_و_حمل_کے_ذرائع","http://dbpedia.org/ontology/ٹرام_گاڑی"
"http://dbpedia.org/ontology/نقل_و_حمل_کے_ذرائع","http://dbpedia.org/ontology/ٹرین_کی_بوگی"
"http://dbpedia.org/ontology/نقل_و_حمل_کے_ذرائع","http://dbpedia.org/ontology/کِسی_موقع_مقام_پر_نقل_و_حمل"
"http://dbpedia.org/ontology/نقل_و_حمل_کے_ذرائع","http://dbpedia.org/ontology/گاڑی"
"http://dbpedia.org/ontology/نقل_و_حمل_کے_ذرائع","http://dbpedia.org/ontology/ہوائی_جہاز"
"http://dbpedia.org/ontology/نمائندہ","http://dbpedia.org/ontology/آجر"
"http://dbpedia.org/ontology/نمائندہ","http://dbpedia.org/ontology/تنظیم"
"http://dbpedia.org/ontology/نمائندہ","http://dbpedia.org/ontology/خاندان"
"http://dbpedia.org/ontology/نمائندہ","http://dbpedia.org/ontology/خیالی_کردار"
"http://dbpedia.org/ontology/نمائندہ","http://dbpedia.org/ontology/دیوتا"
"http://dbpedia.org/ontology/نَسبہ","http://dbpedia.org/ontology/MouseGene"
"http://dbpedia.org/ontology/نَسبہ","http://dbpedia.org/ontology/انسانی_نَسبہ"
"http://dbpedia.org/ontology/نَسبہ_کا_مقام","http://dbpedia.org/ontology/انسانی_نَسبہ_کا_مقام"
"http://dbpedia.org/ontology/نَسبہ_کا_مقام","http://dbpedia.org/ontology/چوہے_کے_نَسبہ_کا_مقام"
"http://dbpedia.org/ontology/والی_بال_پلیئر۔","http://dbpedia.org/ontology/بیچ_والی_بال_پلیئر"
"http://dbpedia.org/ontology/والی_بال_کاکھلاڑی","http://dbpedia.org/ontology/ساحل_سمندروالی_بال_کاکھلاڑی"
"http://dbpedia.org/ontology/وقت_وقفہ","http://dbpedia.org/ontology/وقت_کی_مدت"
"http://dbpedia.org/ontology/وقت_وقفہ","http://dbpedia.org/ontology/چھٹی"
"http://dbpedia.org/ontology/وقت_کی_مدت","http://dbpedia.org/ontology/ارضیاتی_دورانیہ"
"http://dbpedia.org/ontology/وقت_کی_مدت","http://dbpedia.org/ontology/تاریخ_سے_پہلے_کے_زمانے_کا_دور"
"http://dbpedia.org/ontology/وقت_کی_مدت","http://dbpedia.org/ontology/تاریخی_دور"
"http://dbpedia.org/ontology/وقت_کی_مدت","http://dbpedia.org/ontology/خلائی_پرواز_میں_سال"
"http://dbpedia.org/ontology/وقت_کی_مدت","http://dbpedia.org/ontology/دور"
"http://dbpedia.org/ontology/وقت_کی_مدت","http://dbpedia.org/ontology/سال"
"http://dbpedia.org/ontology/وقت_کی_مدت","http://dbpedia.org/ontology/فنکارانہ_انداز_کی_مدت"
"http://dbpedia.org/ontology/وقت_کی_مدت","http://dbpedia.org/ontology/قدیم_تاریخی_زمانہ"
"http://dbpedia.org/ontology/وقت_کی_مدت","http://dbpedia.org/ontology/پیشہ_تعینات"
"http://dbpedia.org/ontology/ونٹر_اسپورٹ_پلیئر۔","http://dbpedia.org/ontology/فگر_سکیٹر۔"
"http://dbpedia.org/ontology/پادری","http://dbpedia.org/ontology/افضل"
"http://dbpedia.org/ontology/پادری","http://dbpedia.org/ontology/حلقہ_کا_پادری"
"http://dbpedia.org/ontology/پادری","http://dbpedia.org/ontology/رومن_کیتہولک_پادری"
"http://dbpedia.org/ontology/پادری","http://dbpedia.org/ontology/عیسائی_پادري"
"http://dbpedia.org/ontology/پادری","http://dbpedia.org/ontology/عیسائی_پادری"
"http://dbpedia.org/ontology/پادری","http://dbpedia.org/ontology/ولی"
"http://dbpedia.org/ontology/پادری","http://dbpedia.org/ontology/پجاری"
"http://dbpedia.org/ontology/پرجاتی","http://dbpedia.org/ontology/یوکرائٹ۔"
"http://dbpedia.org/ontology/پرجاتیوں","http://dbpedia.org/ontology/یوکاریوٹ"
"http://dbpedia.org/ontology/پرجاتیوں","http://dbpedia.org/ontology/یوکاریوٹ۔"
"http://dbpedia.org/ontology/پنڈال","http://dbpedia.org/ontology/تماشا_گاہ"
"http://dbpedia.org/ontology/پنڈال","http://dbpedia.org/ontology/سنیما"
"http://dbpedia.org/ontology/پنڈال","http://dbpedia.org/ontology/معروف_کھیلوں_کے_لیے_مَخصُوص_جگہ"
"http://dbpedia.org/ontology/پودا","http://dbpedia.org/ontology/بغیر_پُہولوں_کا_سدا_بہار_پودا"
"http://dbpedia.org/ontology/پودا","http://dbpedia.org/ontology/بے_پھول_کا_بڑے_پتوں_والا_پودا"
"http://dbpedia.org/ontology/پودا","http://dbpedia.org/ontology/جنکگو"
"http://dbpedia.org/ontology/پودا","http://dbpedia.org/ontology/سبز_طحالب"
"http://dbpedia.org/ontology/پودا","http://dbpedia.org/ontology/صنوبر_کی_قِسم_کا_پودا"
"http://dbpedia.org/ontology/پودا","http://dbpedia.org/ontology/پھولوں_کا_پودا"
"http://dbpedia.org/ontology/پودا","http://dbpedia.org/ontology/چینی_درخت_پنکھے_کے_جیسے_پتوں_والا"
"http://dbpedia.org/ontology/پودا","http://dbpedia.org/ontology/کائی"
"http://dbpedia.org/ontology/پودا","http://dbpedia.org/ontology/کاشت_شدہ_مختلف_قسم"
"http://dbpedia.org/ontology/پودا","http://dbpedia.org/ontology/کرف_نخلی"
"http://dbpedia.org/ontology/پودا","http://dbpedia.org/ontology/گمٹیلا_پودا"
"http://dbpedia.org/ontology/پھولوں_کا_پودا","http://dbpedia.org/ontology/انگور"
"http://dbpedia.org/ontology/پہلوان","http://dbpedia.org/ontology/سومو_پہلوان"
"http://dbpedia.org/ontology/پیش_کنندہ","http://dbpedia.org/ontology/ٹی_وی_مزبان"
"http://dbpedia.org/ontology/چکی","http://dbpedia.org/ontology/پن_چکی"
"http://dbpedia.org/ontology/چکی","http://dbpedia.org/ontology/پَوَن_چکّی_کی_طرح_کی_کّل"
"http://dbpedia.org/ontology/چکی","http://dbpedia.org/ontology/ڈھینکلی"
"http://dbpedia.org/ontology/چکی","http://dbpedia.org/ontology/ہوا_کی_چکی"
"http://dbpedia.org/ontology/کار_ہنر","http://dbpedia.org/ontology/مجسمہ"
"http://dbpedia.org/ontology/کار_ہنر","http://dbpedia.org/ontology/نقاشی"
"http://dbpedia.org/ontology/کارٹون","http://dbpedia.org/ontology/انیمے"
"http://dbpedia.org/ontology/کارٹون","http://dbpedia.org/ontology/ہالی_ووڈ_کارٹون"
"http://dbpedia.org/ontology/کام","http://dbpedia.org/ontology/تحریری_پروگراموں_کا_مجموعہ"
"http://dbpedia.org/ontology/کام","http://dbpedia.org/ontology/تحریری_کام"
"http://dbpedia.org/ontology/کام","http://dbpedia.org/ontology/دستاویز"
"http://dbpedia.org/ontology/کام","http://dbpedia.org/ontology/ریکارڈرز_پر_مبنی_ایک_فائل"
"http://dbpedia.org/ontology/کام","http://dbpedia.org/ontology/فلم"
"http://dbpedia.org/ontology/کام","http://dbpedia.org/ontology/قطار_رائج"
"http://dbpedia.org/ontology/کام","http://dbpedia.org/ontology/قیمتی_اشیاء_کا_مجموعہ"
"http://dbpedia.org/ontology/کام","http://dbpedia.org/ontology/موسیقی_کا_کام"
"http://dbpedia.org/ontology/کام","http://dbpedia.org/ontology/ویب_صفحات_کا_مجموعہ"
"http://dbpedia.org/ontology/کام","http://dbpedia.org/ontology/ٹی_وی_شو"
"http://dbpedia.org/ontology/کام","http://dbpedia.org/ontology/ٹی_وی_ڈرامہ"
"http://dbpedia.org/ontology/کام","http://dbpedia.org/ontology/ٹی_وی_کی_قسط"
"http://dbpedia.org/ontology/کام","http://dbpedia.org/ontology/کار_ہنر"
"http://dbpedia.org/ontology/کام","http://dbpedia.org/ontology/کارٹون"
"http://dbpedia.org/ontology/کام_کی_اکائی","http://dbpedia.org/ontology/معاملہ"
"http://dbpedia.org/ontology/کام_کی_اکائی","http://dbpedia.org/ontology/منصوبہ"
"http://dbpedia.org/ontology/کان","http://dbpedia.org/ontology/کوئلہ"
"http://dbpedia.org/ontology/کتاب","http://dbpedia.org/ontology/افسانه"
"http://dbpedia.org/ontology/کسی_شخص_(جاگیردار)_یا_سرکاری_ادارے_کے_دائرہ_اختیار_کا_قدیم_علاقہ","http://dbpedia.org/ontology/جاگیر"
"http://dbpedia.org/ontology/کِسی_موقع_مقام_پر_نقل_و_حمل","http://dbpedia.org/ontology/حرکت_پذیر_پیدل_چلنے_کا_راستہ"
"http://dbpedia.org/ontology/کِسی_موقع_مقام_پر_نقل_و_حمل","http://dbpedia.org/ontology/رواں_زینہ"
"http://dbpedia.org/ontology/کِسی_موقع_مقام_پر_نقل_و_حمل۔","http://dbpedia.org/ontology/نقل_و_حمل_کے_نظام"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/آبی_پولوکا_کھلاڑی"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/آسٹریلوی_رولز_فٹ_بال_پلیئر"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/اعلی_پانی_میں_ڈبکی_لگانے_والا"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/اونچائی_سے_پانی_میں_ڈبکی_لگانے_والا"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/باسکٹ_بال_کھلاڑی"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/بیس_بال_کا_کھلاڑی"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/بیل_کا_مُقابلہ_کرنے_والا"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/بیڈمنٹن_کا_کھلاڑی"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/تن_ساز"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/تیر_انداز_کھلاڑی"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/تیراک"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/تیغ_زن"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/سائیکل_سوار"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/سرمائی_کھیل_کھیلنے_والا"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/سنوکر_کے_کھلاڑی"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/شطرنج_کا_کھلاڑی"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/فٹبال_کا_کھلاڑی"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/قومی_اعلی_درجے_کا_مدرسہ_کھیل_کے_متعلق_دوستی"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/لیکروس_کھلاڑی"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/مارشل_کے_فنکار"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/ملاح"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/موج_تختہ_پر_سوار_ہونے_والا"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/موٹر_کھیل_میں_گاڑی_دوڑانے_والا"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/مکے_باز"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/نيزہ_باز"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/نیٹ_بال_کھلاڑی"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/والی_بال_پلیئر۔"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/والی_بال_کاکھلاڑی"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/ونٹر_اسپورٹ_پلیئر۔"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/ٹیبل_ٹینس_کا_کھلاڑی"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/ٹیم_کے_رکن"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/ٹینس_کا_کھلاڑی"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/پوکر_کھلاڑی"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/پھُرتیلاکھلاڑی"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/پہلوان"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/پیشہ_ور_گھڑ_سوار"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/کرکٹ_کا_کھلاڑی"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/کسرتی"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/کشتی_بنانے_والا"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/کشتی_بنانے_والاit"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/گالف_کا_کھلاڑی"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/گاڑیوں_کے_مقابلے_کا_کھیل"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/گرڈیرون_فٹ_بال_کھلاڑی"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/گھڑ_سوار"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/گیلک_کھیل_کا_کھلاڑی"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/گیلک_گیم_پلیئر۔"
"http://dbpedia.org/ontology/کھلاڑی","http://dbpedia.org/ontology/ہینڈ_بال_کا_کھلاڑی"
"http://dbpedia.org/ontology/کھیل","http://dbpedia.org/ontology/بورڈ_کھیل"
"http://dbpedia.org/ontology/کھیل","http://dbpedia.org/ontology/تاش"
"http://dbpedia.org/ontology/کھیل","http://dbpedia.org/ontology/جماعتی_کھیل"
"http://dbpedia.org/ontology/کھیل","http://dbpedia.org/ontology/کھیل_کے_متعلق"
"http://dbpedia.org/ontology/کھیل_کی__جماعت","http://dbpedia.org/ontology/کرکٹ_جماعت"
"http://dbpedia.org/ontology/کھیل_کی__جماعت","http://dbpedia.org/ontology/کینیڈین_فٹ_بال_جماعت"
"http://dbpedia.org/ontology/کھیل_کی_جماعت","http://dbpedia.org/ontology/امریکن_فٹ_بال_ٹیم"
"http://dbpedia.org/ontology/کھیل_کی_جماعت","http://dbpedia.org/ontology/باسکٹ_بال_کی_جماعت"
"http://dbpedia.org/ontology/کھیل_کی_جماعت","http://dbpedia.org/ontology/بیس_بال_کی_جماعت"
"http://dbpedia.org/ontology/کھیل_کی_جماعت","http://dbpedia.org/ontology/سائیکلنگ_جماعت"
"http://dbpedia.org/ontology/کھیل_کی_جماعت","http://dbpedia.org/ontology/سپیڈ_وے_ٹیم"
"http://dbpedia.org/ontology/کھیل_کی_جماعت","http://dbpedia.org/ontology/ہاکی_کھیل_کی_جماعت"
"http://dbpedia.org/ontology/کھیل_کی_جماعت","http://dbpedia.org/ontology/ہینڈ_بال_جماعت"
"http://dbpedia.org/ontology/کھیل_کی_سہولت","http://dbpedia.org/ontology/اسکی_کاعلاقہ"
"http://dbpedia.org/ontology/کھیل_کی_سہولت","http://dbpedia.org/ontology/کرکٹ_کا_میدان"
"http://dbpedia.org/ontology/کھیل_کی_سہولت","http://dbpedia.org/ontology/گالف_کا_میدان"
"http://dbpedia.org/ontology/کھیل_کی_ٹیم","http://dbpedia.org/ontology/آسٹریلوی_فٹ_بال_ٹیم"
"http://dbpedia.org/ontology/کھیل_کی_ٹیم","http://dbpedia.org/ontology/فارمولا_ون_ٹیم"
"http://dbpedia.org/ontology/کھیل_کی_ٹیم","http://dbpedia.org/ontology/ہاکی_ٹیم"
"http://dbpedia.org/ontology/کھیل_کی_ٹیم_کا_موسم","http://dbpedia.org/ontology/انجمن_فٹ_بال_موسم"
"http://dbpedia.org/ontology/کھیل_کی_ٹیم_کا_موسم","http://dbpedia.org/ontology/بیس_بال_کا_موسم"
"http://dbpedia.org/ontology/کھیل_کی_ٹیم_کا_موسم","http://dbpedia.org/ontology/فٹ_بال_لیگ_کے_موسم"
"http://dbpedia.org/ontology/کھیل_کی_ٹیم_کا_موسم","http://dbpedia.org/ontology/فٹ_بال_کلب_کا_موسم"
"http://dbpedia.org/ontology/کھیل_کی_ٹیم_کا_موسم","http://dbpedia.org/ontology/قومی_کالج_ورزش_انجمن_کاموسم"
"http://dbpedia.org/ontology/کھیلوں_کا_منتظم","http://dbpedia.org/ontology/فٹ_بال_منتظم"
"http://dbpedia.org/ontology/کھیلوں_کا_موسم","http://dbpedia.org/ontology/موٹر_کھیل_کا_موسم"
"http://dbpedia.org/ontology/کھیلوں_کا_موسم","http://dbpedia.org/ontology/کھیلوں_کی_جماعت_کا_موسم"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/آسٹریلوی_فٹ_بال_کی_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/امریکن_فٹ_بال_لیگ"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/ان_لائن_ہاکی_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/باسکٹ_بال_کی_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/بالنگ_ٹیموں_کی_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/برفانی_ہاکی_کی_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/بصری_کھیلوں_کی_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/بیس_بال_لیگ"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/بیس_بال_کی_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/تیز_راہ_کی_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/سائیکل_سوار_کی_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/سافٹ_بال_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/سافٹ_بال_کی_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/فارمولا_ون_ریسنگ"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/فٹ_بال_کی_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/لیکروس_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/مخلوط_مارشل_آرٹس_کی_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/موٹر_سائیکل_ریسنگ_لیگ"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/مکے_بازی_کھیل_کی_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/والی_بال_کی_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/ٹینس_کی_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/پتھر_کنڈلی_کھيل_کی_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/پولو_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/پینٹبال_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/کرکٹ_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/کھیل_ہاکی_ٹیموں_کی_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/کینیڈین_فٹ_بال_لیگ"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/گالف_کی_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/گاڑیوں_کی_ریسوں_کی_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_انجمن","http://dbpedia.org/ontology/ہینڈ_بال_کی_انجمن"
"http://dbpedia.org/ontology/کھیلوں_کی_تقریب","http://dbpedia.org/ontology/اولمپکس"
"http://dbpedia.org/ontology/کھیلوں_کی_تقریب","http://dbpedia.org/ontology/باہمی_مقابلہ"
"http://dbpedia.org/ontology/کھیلوں_کی_تقریب","http://dbpedia.org/ontology/بین_الاقوامی_فٹ_بال_انجمن_کی_تقریب"
"http://dbpedia.org/ontology/کھیلوں_کی_تقریب","http://dbpedia.org/ontology/دوڑ"
"http://dbpedia.org/ontology/کھیلوں_کی_تقریب","http://dbpedia.org/ontology/سائیکلنگ_مقابلہ"
"http://dbpedia.org/ontology/کھیلوں_کی_تقریب","http://dbpedia.org/ontology/فٹ_بال_مقابلہ"
"http://dbpedia.org/ontology/کھیلوں_کی_تقریب","http://dbpedia.org/ontology/قومی_فٹ_بال_انجمن_تقریب"
"http://dbpedia.org/ontology/کھیلوں_کی_تقریب","http://dbpedia.org/ontology/مخلوط_جنگ_جو_آرٹس_تقریب"
"http://dbpedia.org/ontology/کھیلوں_کی_تقریب","http://dbpedia.org/ontology/موٹر_کار_کی_دوڑ"
"http://dbpedia.org/ontology/کھیلوں_کی_تقریب","http://dbpedia.org/ontology/نیشنل_فٹ_بال_لیگ_تقریب"
"http://dbpedia.org/ontology/کھیلوں_کی_تقریب","http://dbpedia.org/ontology/کشتی_کی_تقریب"
"http://dbpedia.org/ontology/کھیلوں_کی_تنظیم","http://dbpedia.org/ontology/فٹ_بال_تنظیم"
"http://dbpedia.org/ontology/کھیلوں_کی_تنظیم","http://dbpedia.org/ontology/ہاکی_کی_تنظیم"
"http://dbpedia.org/ontology/کھیلوں_کے_مقابلے_کا_نتیجہ","http://dbpedia.org/ontology/اولمپک_کا_نتیجہ"
"http://dbpedia.org/ontology/کھیلوں_کے_مقابلے_کا_نتیجہ","http://dbpedia.org/ontology/سنوکر_کی_عالمی_درجہ_بندی"
"http://dbpedia.org/ontology/کیریئر_سٹیشن","http://dbpedia.org/ontology/فوجی_خدمات"
"http://dbpedia.org/ontology/کیمیائی_مادہ","http://dbpedia.org/ontology/معدنیات"
"http://dbpedia.org/ontology/کیمیائی_مادہ","http://dbpedia.org/ontology/نشے_کی_دوا"
"http://dbpedia.org/ontology/کیمیائی_مادہ","http://dbpedia.org/ontology/کیمیائی_عنصر"
"http://dbpedia.org/ontology/کیمیائی_مادہ","http://dbpedia.org/ontology/کیمیائی_مرکب"
"http://dbpedia.org/ontology/گانا","http://dbpedia.org/ontology/یوروویژن_گانا_مقابلہ_اندراج"
"http://dbpedia.org/ontology/گاڑیوں_کے_مقابلے_کا_کھیل","http://dbpedia.org/ontology/مقابلہ_میں_کاریں_چلانے_والے"
"http://dbpedia.org/ontology/گروہ","http://dbpedia.org/ontology/مزاحیہ_گروہ"
"http://dbpedia.org/ontology/گروہ","http://dbpedia.org/ontology/گانے_والوں_کا_گروہ"
"http://dbpedia.org/ontology/گرڈیرون_فٹ_بال_کھلاڑی","http://dbpedia.org/ontology/امریکی_فٹ_بال_کھلاڑی"
"http://dbpedia.org/ontology/گرڈیرون_فٹ_بال_کھلاڑی","http://dbpedia.org/ontology/کینیڈین_فٹ_بال_کھلاڑی"
"http://dbpedia.org/ontology/ہوائی_جہاز","http://dbpedia.org/ontology/فوجی_ہوائی_جہاز"
"http://dbpedia.org/ontology/یادگار","http://dbpedia.org/ontology/قبر_کی_یادگار"
"http://schema.org/CollegeOrUniversity","http://dbpedia.org/ontology/College"
"http://schema.org/CollegeOrUniversity","http://dbpedia.org/ontology/University"
"http://schema.org/CollegeOrUniversity","http://dbpedia.org/ontology/جامع_درس_گاہ"
"http://schema.org/CollegeOrUniversity","http://dbpedia.org/ontology/مدرسہ"
"http://schema.org/Festival","http://dbpedia.org/ontology/FilmFestival"
"http://schema.org/Festival","http://dbpedia.org/ontology/فلمی_میلہ"
"http://schema.org/LandmarksOrHistoricalBuildings","http://dbpedia.org/ontology/HistoricBuilding"
"http://schema.org/LandmarksOrHistoricalBuildings","http://dbpedia.org/ontology/HistoricPlace"
"http://schema.org/LandmarksOrHistoricalBuildings","http://dbpedia.org/ontology/تاریخی_تعمیر"
"http://schema.org/MusicGroup","http://dbpedia.org/ontology/Band"
"http://schema.org/MusicGroup","http://dbpedia.org/ontology/MusicalArtist"
"http://schema.org/MusicGroup","http://dbpedia.org/ontology/موسیقی_کا_فنکار"
"http://schema.org/MusicGroup","http://dbpedia.org/ontology/گانے_والوں_کا_گروہ"
"http://schema.org/MusicRecording","http://dbpedia.org/ontology/Song"
"http://schema.org/MusicRecording","http://dbpedia.org/ontology/گانا"
"http://schema.org/Organization","http://dbpedia.org/ontology/Group"
"http://schema.org/Product","http://dbpedia.org/ontology/Aircraft"
"http://schema.org/Product","http://dbpedia.org/ontology/Automobile"
"http://schema.org/Product","http://dbpedia.org/ontology/Instrument"
"http://schema.org/Product","http://dbpedia.org/ontology/Locomotive"
"http://schema.org/Product","http://dbpedia.org/ontology/MilitaryVehicle"
"http://schema.org/Product","http://dbpedia.org/ontology/Ship"
"http://schema.org/Product","http://dbpedia.org/ontology/Weapon"
"http://schema.org/Product","http://dbpedia.org/ontology/جہاز"
"http://schema.org/Product","http://dbpedia.org/ontology/ریل_گاڑی_کا_انجن"
"http://schema.org/Product","http://dbpedia.org/ontology/ساز"
"http://schema.org/Product","http://dbpedia.org/ontology/فوجی_گاڑی"
"http://schema.org/Product","http://dbpedia.org/ontology/گاڑی"
"http://schema.org/Product","http://dbpedia.org/ontology/ہتھیار"
"http://schema.org/Product","http://dbpedia.org/ontology/ہوائی_جہاز"
"http://schema.org/StadiumOrArena","http://dbpedia.org/ontology/Arena"
"http://schema.org/StadiumOrArena","http://dbpedia.org/ontology/Stadium"
"http://schema.org/StadiumOrArena","http://dbpedia.org/ontology/معروف_کھیلوں_کے_لیے_مَخصُوص_جگہ"
"http://schema.org/StadiumOrArena","http://dbpedia.org/ontology/میدان"
"http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#","http://dbpedia.org/ontology/PenaltyShootOut"
"http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event","http://dbpedia.org/ontology/سزا_دینے_کا_عمل"
"http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#InformationObject","http://dbpedia.org/ontology/Database"
"http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#InformationObject","http://dbpedia.org/ontology/ریکارڈرز_پر_مبنی_ایک_فائل"
"http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson","http://dbpedia.org/ontology/MusicalArtist"
"http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson","http://dbpedia.org/ontology/موسیقی_کا_فنکار"
