"property","superproperty"
"http://dbpedia.org/ontology/promotion","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/province","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf"
"http://dbpedia.org/ontology/publisher","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/recordLabel","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/recordedIn","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/region","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/regionServed","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/related","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#associatedWith"
"http://dbpedia.org/ontology/relatedMeanOfTransportation","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/relative","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/religion","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#conceptualizes"
"http://dbpedia.org/ontology/residence","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/retiredRocket","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor"
"http://dbpedia.org/ontology/routeEnd","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary"
"http://dbpedia.org/ontology/routeJunction","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary"
"http://dbpedia.org/ontology/routeStart","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary"
"http://dbpedia.org/ontology/season","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasSetting"
"http://dbpedia.org/ontology/secondCommander","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/secondDriver","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/secondDriverCountry","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/secondLeader","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/secondPopularVote","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/secondTeam","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/series","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn"
"http://dbpedia.org/ontology/service","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/servingRailwayLine","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/similar","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/sisterStation","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/spacecraft","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/splitFromParty","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/spouse","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/stadium","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/starring","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/structuralSystem","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasConstituent"
"http://dbpedia.org/ontology/subsequentWork","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/subsidiary","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/successor","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/team","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor"
"http://dbpedia.org/ontology/tenant","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/termPeriod","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasSetting"
"http://dbpedia.org/ontology/territory","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/thirdCommander","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/thirdDriver","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/thirdDriverCountry","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/thirdTeam","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/timeZone","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/translator","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/type","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy"
"http://dbpedia.org/ontology/usedInWar","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn"
"http://dbpedia.org/ontology/voice","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/webcast","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy"
"http://dbpedia.org/ontology/writer","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
